"HAUL","VESSEL","CRUISE","SPECIES_CODE","REGION","START_TIME","STRATUM","STATIONID","BOTTOM_DEPTH","START_LATITUDE","START_LONGITUDE","SPECIMENID","COMMON_NAME","SEX","LENGTH","WEIGHT","CATCH_WEIGHT","YEAR","BIOMASS","VARBIO","LOWERB","UPPERB"
51,94,201902,21720,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,83,"Pacific cod",1,290,240,74.92,2019,364982.37,2886670141.8812,257526.89,472437.86
51,94,201902,21720,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,84,"Pacific cod",2,720,4500,74.92,2019,364982.37,2886670141.8812,257526.89,472437.86
51,94,201902,21720,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,85,"Pacific cod",2,590,2155,74.92,2019,364982.37,2886670141.8812,257526.89,472437.86
51,94,201902,21720,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,86,"Pacific cod",2,290,235,74.92,2019,364982.37,2886670141.8812,257526.89,472437.86
51,94,201902,21740,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,94,"walleye pollock",1,590,1415,78.985,2019,1167099.24,16955912230.6619,909273.8,1424924.68
51,94,201902,21740,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,95,"walleye pollock",1,500,805,78.985,2019,1167099.24,16955912230.6619,909273.8,1424924.68
51,94,201902,21740,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,96,"walleye pollock",2,500,860,78.985,2019,1167099.24,16955912230.6619,909273.8,1424924.68
51,94,201902,21740,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,97,"walleye pollock",3,160,30,78.985,2019,1167099.24,16955912230.6619,909273.8,1424924.68
53,94,201902,10285,"BS",2019-08-13 11:06:44,999,"AA-01",33,63.68253,-168.2543,70,"Alaska plaice",1,410,960,126.42,2019,321570.64,1728373430.7935,238423.22,404718.07
53,94,201902,10285,"BS",2019-08-13 11:06:44,999,"AA-01",33,63.68253,-168.2543,71,"Alaska plaice",1,380,830,126.42,2019,321570.64,1728373430.7935,238423.22,404718.07
53,94,201902,10285,"BS",2019-08-13 11:06:44,999,"AA-01",33,63.68253,-168.2543,72,"Alaska plaice",1,390,725,126.42,2019,321570.64,1728373430.7935,238423.22,404718.07
53,94,201902,10285,"BS",2019-08-13 11:06:44,999,"AA-01",33,63.68253,-168.2543,73,"Alaska plaice",1,400,965,126.42,2019,321570.64,1728373430.7935,238423.22,404718.07
53,94,201902,21720,"BS",2019-08-13 11:06:44,999,"AA-01",33,63.68253,-168.2543,87,"Pacific cod",1,700,3700,35.15,2019,364982.37,2886670141.8812,257526.89,472437.86
53,94,201902,21720,"BS",2019-08-13 11:06:44,999,"AA-01",33,63.68253,-168.2543,88,"Pacific cod",1,300,310,35.15,2019,364982.37,2886670141.8812,257526.89,472437.86
53,94,201902,21720,"BS",2019-08-13 11:06:44,999,"AA-01",33,63.68253,-168.2543,89,"Pacific cod",2,610,2835,35.15,2019,364982.37,2886670141.8812,257526.89,472437.86
53,94,201902,21720,"BS",2019-08-13 11:06:44,999,"AA-01",33,63.68253,-168.2543,90,"Pacific cod",2,700,4325,35.15,2019,364982.37,2886670141.8812,257526.89,472437.86
53,94,201902,21740,"BS",2019-08-13 11:06:44,999,"AA-01",33,63.68253,-168.2543,98,"walleye pollock",1,460,655,91.975,2019,1167099.24,16955912230.6619,909273.8,1424924.68
53,94,201902,21740,"BS",2019-08-13 11:06:44,999,"AA-01",33,63.68253,-168.2543,99,"walleye pollock",1,450,605,91.975,2019,1167099.24,16955912230.6619,909273.8,1424924.68
53,94,201902,21740,"BS",2019-08-13 11:06:44,999,"AA-01",33,63.68253,-168.2543,100,"walleye pollock",1,540,950,91.975,2019,1167099.24,16955912230.6619,909273.8,1424924.68
53,94,201902,21740,"BS",2019-08-13 11:06:44,999,"AA-01",33,63.68253,-168.2543,101,"walleye pollock",3,160,30,91.975,2019,1167099.24,16955912230.6619,909273.8,1424924.68
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,70,"northern rock sole",1,150,35,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,67,"northern rock sole",1,130,20,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,68,"northern rock sole",1,190,75,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,69,"northern rock sole",1,160,40,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,71,"northern rock sole",1,170,60,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,72,"northern rock sole",1,140,25,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,73,"northern rock sole",1,200,80,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,74,"northern rock sole",1,340,510,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,75,"northern rock sole",1,360,650,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,76,"northern rock sole",1,320,385,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,77,"northern rock sole",1,380,655,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,78,"northern rock sole",2,400,820,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,79,"northern rock sole",2,360,670,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,80,"northern rock sole",2,220,130,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,81,"northern rock sole",2,210,125,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,82,"northern rock sole",2,220,120,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,83,"northern rock sole",2,380,805,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,87,"northern rock sole",2,420,1010,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,84,"northern rock sole",2,420,950,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,85,"northern rock sole",2,410,1035,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,86,"northern rock sole",2,400,845,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,88,"northern rock sole",2,350,655,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,89,"northern rock sole",2,460,1375,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,90,"northern rock sole",2,430,1265,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,91,"northern rock sole",2,450,1425,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,92,"northern rock sole",2,400,880,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,93,"northern rock sole",2,250,245,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,94,"northern rock sole",2,160,45,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,95,"northern rock sole",2,130,30,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,96,"northern rock sole",2,440,1375,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,97,"northern rock sole",2,370,610,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,98,"northern rock sole",2,210,115,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,99,"northern rock sole",2,140,35,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,100,"northern rock sole",2,150,40,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,101,"northern rock sole",2,190,105,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,102,"northern rock sole",2,170,60,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,103,"northern rock sole",2,190,85,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,10261,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,104,"northern rock sole",2,140,45,41.87,2019,99040.01,315074886.0602,62793.8,135286.22
54,94,201902,21720,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,91,"Pacific cod",1,440,955,218.14,2019,364982.37,2886670141.8812,257526.89,472437.86
54,94,201902,21720,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,92,"Pacific cod",1,920,3010,218.14,2019,364982.37,2886670141.8812,257526.89,472437.86
54,94,201902,21720,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,93,"Pacific cod",2,770,4870,218.14,2019,364982.37,2886670141.8812,257526.89,472437.86
54,94,201902,21720,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,94,"Pacific cod",2,430,895,218.14,2019,364982.37,2886670141.8812,257526.89,472437.86
54,94,201902,21740,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,102,"walleye pollock",1,520,785,69.61,2019,1167099.24,16955912230.6619,909273.8,1424924.68
54,94,201902,21740,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,103,"walleye pollock",1,220,65,69.61,2019,1167099.24,16955912230.6619,909273.8,1424924.68
54,94,201902,21740,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,104,"walleye pollock",2,250,75,69.61,2019,1167099.24,16955912230.6619,909273.8,1424924.68
54,94,201902,21740,"BS",2019-08-13 14:14:18,999,"ZZ-01",33,63.35289,-168.26484,105,"walleye pollock",3,150,25,69.61,2019,1167099.24,16955912230.6619,909273.8,1424924.68
55,94,201902,21720,"BS",2019-08-13 17:51:07,999,"Y-01",40,63.0183,-168.21669,95,"Pacific cod",1,660,3190,111.1,2019,364982.37,2886670141.8812,257526.89,472437.86
55,94,201902,21720,"BS",2019-08-13 17:51:07,999,"Y-01",40,63.0183,-168.21669,96,"Pacific cod",1,260,175,111.1,2019,364982.37,2886670141.8812,257526.89,472437.86
55,94,201902,21720,"BS",2019-08-13 17:51:07,999,"Y-01",40,63.0183,-168.21669,97,"Pacific cod",1,720,4510,111.1,2019,364982.37,2886670141.8812,257526.89,472437.86
55,94,201902,21720,"BS",2019-08-13 17:51:07,999,"Y-01",40,63.0183,-168.21669,98,"Pacific cod",2,400,630,111.1,2019,364982.37,2886670141.8812,257526.89,472437.86
55,94,201902,21740,"BS",2019-08-13 17:51:07,999,"Y-01",40,63.0183,-168.21669,106,"walleye pollock",1,510,875,85.6,2019,1167099.24,16955912230.6619,909273.8,1424924.68
55,94,201902,21740,"BS",2019-08-13 17:51:07,999,"Y-01",40,63.0183,-168.21669,107,"walleye pollock",1,550,895,85.6,2019,1167099.24,16955912230.6619,909273.8,1424924.68
55,94,201902,21740,"BS",2019-08-13 17:51:07,999,"Y-01",40,63.0183,-168.21669,108,"walleye pollock",2,550,905,85.6,2019,1167099.24,16955912230.6619,909273.8,1424924.68
55,94,201902,21740,"BS",2019-08-13 17:51:07,999,"Y-01",40,63.0183,-168.21669,109,"walleye pollock",3,170,40,85.6,2019,1167099.24,16955912230.6619,909273.8,1424924.68
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,242,"yellowfin sole",2,380,755,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,243,"yellowfin sole",2,390,840,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,244,"yellowfin sole",2,210,110,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,245,"yellowfin sole",2,400,720,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,246,"yellowfin sole",2,180,65,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,247,"yellowfin sole",2,220,125,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,248,"yellowfin sole",2,190,90,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,249,"yellowfin sole",2,320,415,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,250,"yellowfin sole",2,370,570,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,251,"yellowfin sole",2,350,715,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,252,"yellowfin sole",2,340,525,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,253,"yellowfin sole",2,440,1025,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,254,"yellowfin sole",2,410,805,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,255,"yellowfin sole",2,420,1110,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,258,"yellowfin sole",2,200,110,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,256,"yellowfin sole",2,360,670,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,260,"yellowfin sole",2,230,170,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,257,"yellowfin sole",2,170,80,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,259,"yellowfin sole",2,160,25,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,261,"yellowfin sole",1,330,360,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,262,"yellowfin sole",1,270,295,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,263,"yellowfin sole",1,200,115,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,264,"yellowfin sole",1,170,85,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,265,"yellowfin sole",1,350,535,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,266,"yellowfin sole",1,230,165,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,267,"yellowfin sole",1,260,215,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,268,"yellowfin sole",1,380,725,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,269,"yellowfin sole",1,220,135,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,270,"yellowfin sole",1,180,85,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,271,"yellowfin sole",1,210,120,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,272,"yellowfin sole",1,160,75,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,273,"yellowfin sole",1,160,70,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,274,"yellowfin sole",1,150,60,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,275,"yellowfin sole",1,190,100,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,276,"yellowfin sole",1,190,105,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,277,"yellowfin sole",1,230,160,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,10210,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,278,"yellowfin sole",1,150,40,79.839,2019,520028.93,3868517857.3086,395634.11,644423.75
59,94,201902,21720,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,107,"Pacific cod",1,300,280,119.44,2019,364982.37,2886670141.8812,257526.89,472437.86
59,94,201902,21720,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,108,"Pacific cod",2,610,2405,119.44,2019,364982.37,2886670141.8812,257526.89,472437.86
59,94,201902,21720,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,109,"Pacific cod",2,250,160,119.44,2019,364982.37,2886670141.8812,257526.89,472437.86
59,94,201902,21720,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,110,"Pacific cod",2,730,4565,119.44,2019,364982.37,2886670141.8812,257526.89,472437.86
59,94,201902,21740,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,117,"walleye pollock",1,510,750,50.135,2019,1167099.24,16955912230.6619,909273.8,1424924.68
59,94,201902,21740,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,118,"walleye pollock",1,490,690,50.135,2019,1167099.24,16955912230.6619,909273.8,1424924.68
59,94,201902,21740,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,119,"walleye pollock",2,530,1040,50.135,2019,1167099.24,16955912230.6619,909273.8,1424924.68
59,94,201902,21740,"BS",2019-08-15 07:53:42,999,"X-01",34,62.68036,-168.17886,120,"walleye pollock",3,120,15,50.135,2019,1167099.24,16955912230.6619,909273.8,1424924.68
60,94,201902,10285,"BS",2019-08-15 10:30:42,999,"W-01",31,62.35588,-168.14039,74,"Alaska plaice",2,520,1895,122.71,2019,321570.64,1728373430.7935,238423.22,404718.07
60,94,201902,10285,"BS",2019-08-15 10:30:42,999,"W-01",31,62.35588,-168.14039,75,"Alaska plaice",2,360,660,122.71,2019,321570.64,1728373430.7935,238423.22,404718.07
60,94,201902,10285,"BS",2019-08-15 10:30:42,999,"W-01",31,62.35588,-168.14039,76,"Alaska plaice",2,390,855,122.71,2019,321570.64,1728373430.7935,238423.22,404718.07
60,94,201902,10285,"BS",2019-08-15 10:30:42,999,"W-01",31,62.35588,-168.14039,77,"Alaska plaice",2,400,995,122.71,2019,321570.64,1728373430.7935,238423.22,404718.07
60,94,201902,21720,"BS",2019-08-15 10:30:42,999,"W-01",31,62.35588,-168.14039,111,"Pacific cod",2,270,205,89.39,2019,364982.37,2886670141.8812,257526.89,472437.86
60,94,201902,21720,"BS",2019-08-15 10:30:42,999,"W-01",31,62.35588,-168.14039,112,"Pacific cod",2,250,170,89.39,2019,364982.37,2886670141.8812,257526.89,472437.86
60,94,201902,21720,"BS",2019-08-15 10:30:42,999,"W-01",31,62.35588,-168.14039,113,"Pacific cod",2,710,4720,89.39,2019,364982.37,2886670141.8812,257526.89,472437.86
60,94,201902,21720,"BS",2019-08-15 10:30:42,999,"W-01",31,62.35588,-168.14039,114,"Pacific cod",2,190,95,89.39,2019,364982.37,2886670141.8812,257526.89,472437.86
60,94,201902,21740,"BS",2019-08-15 10:30:42,999,"W-01",31,62.35588,-168.14039,121,"walleye pollock",1,360,360,68.735,2019,1167099.24,16955912230.6619,909273.8,1424924.68
60,94,201902,21740,"BS",2019-08-15 10:30:42,999,"W-01",31,62.35588,-168.14039,122,"walleye pollock",1,290,185,68.735,2019,1167099.24,16955912230.6619,909273.8,1424924.68
60,94,201902,21740,"BS",2019-08-15 10:30:42,999,"W-01",31,62.35588,-168.14039,123,"walleye pollock",2,270,135,68.735,2019,1167099.24,16955912230.6619,909273.8,1424924.68
60,94,201902,21740,"BS",2019-08-15 10:30:42,999,"W-01",31,62.35588,-168.14039,124,"walleye pollock",2,290,145,68.735,2019,1167099.24,16955912230.6619,909273.8,1424924.68
61,94,201902,10261,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,105,"northern rock sole",1,320,340,132.086,2019,99040.01,315074886.0602,62793.8,135286.22
61,94,201902,10261,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,106,"northern rock sole",1,350,500,132.086,2019,99040.01,315074886.0602,62793.8,135286.22
61,94,201902,10261,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,107,"northern rock sole",1,340,540,132.086,2019,99040.01,315074886.0602,62793.8,135286.22
61,94,201902,10261,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,108,"northern rock sole",1,180,60,132.086,2019,99040.01,315074886.0602,62793.8,135286.22
61,94,201902,10261,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,109,"northern rock sole",1,200,95,132.086,2019,99040.01,315074886.0602,62793.8,135286.22
61,94,201902,10261,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,110,"northern rock sole",2,390,910,132.086,2019,99040.01,315074886.0602,62793.8,135286.22
61,94,201902,10261,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,111,"northern rock sole",2,330,450,132.086,2019,99040.01,315074886.0602,62793.8,135286.22
61,94,201902,10261,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,112,"northern rock sole",2,220,140,132.086,2019,99040.01,315074886.0602,62793.8,135286.22
61,94,201902,10261,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,113,"northern rock sole",2,390,765,132.086,2019,99040.01,315074886.0602,62793.8,135286.22
61,94,201902,10261,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,114,"northern rock sole",2,240,155,132.086,2019,99040.01,315074886.0602,62793.8,135286.22
61,94,201902,10261,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,115,"northern rock sole",2,200,110,132.086,2019,99040.01,315074886.0602,62793.8,135286.22
61,94,201902,10261,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,116,"northern rock sole",2,180,75,132.086,2019,99040.01,315074886.0602,62793.8,135286.22
61,94,201902,21720,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,115,"Pacific cod",1,490,1230,235.045,2019,364982.37,2886670141.8812,257526.89,472437.86
61,94,201902,21720,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,116,"Pacific cod",1,610,2615,235.045,2019,364982.37,2886670141.8812,257526.89,472437.86
61,94,201902,21720,"BS",2019-08-15 13:30:48,999,"W-18",34,62.34609,-168.84859,117,"Pacific cod",2,480,1275,235.045,2019,364982.37,2886670141.8812,257526.89,472437.86
